id	name
1108	Marín Larraín PP.
1109	McGee, S.
1110	Pagana et al
1111	Pérez Arellano, A.J.
1112	Prieto Valtueña, JM
1113	Quíck et al
1114	Raftery et al
1115	Rivas Jiménez, M
1116	Rodríguez, y. L.
1117	López., R.
1118	Smith & Farrell
1119	Surós y Surós
1120	Thompson, e.a.
1121	Townsend et al
1122	Townsend et al
1123	Walker, e.a.
1124	Marcdante, KJ, et al
1125	Marcdante, KJ, et al
1126	Saieh, C.
1127	Guerrero, F.e.
1128	Herrera, &.Q.
1129	Hughes, &.K.
1130	Kliegman, e.a.
1131	Paris, M.e.
1132	Pérez, P.e.
1133	Rostion, C.
1134	Schonhautt, y.A.
1135	Shah, e.a.
1136	White, A.
1137	White, A.
1138	Zitelli, e.a.
1139	Fournier, M.C.
1140	Reyzábal, M. V., & Casanova, M. A.
1141	Vallés, A. A.
1142	Verderber, R. F.
1143	Britton, J. R., & Bello, l.
1144	Swokowski, E. W., & Trigueros, M.
1145	Miller, C. D., Heeren, V. E., & Hornsby, E. J.
1146	Jelen, B.
1147	Menchén, P. A.
1148	Hawley, D., & Hawley, R.
1149	Virginia Caccuri
1150	Frye, C., & Scott, P. P.
1151	Online Training Solutions, lnc.
1152	Luque, C. M. J.
1153	Koontz, H., & Weihrich, H.
1154	Chiavenato, l., Mascaró, S. P., & In Mares, C. J.
1155	Jones, G. R., George, J. M., & ProQuest
1156	Robbins, S. P., & Coulter, M.
1157	Lavigne, M. A., & In Mares, C. J.
1158	Chiavenato, l.
1159	Charles T. Horngren, Walter Harrison Jr. y M. Suzanne Oliver
1160	Julio Bosch Bousquet, Luis Vargas Valdivia
1161	Parkin, M., & Esquivel, G, & Avalos M.
1162	Mankiw, G.
1163	Beker, V., & Mochón, F.
1164	Massad, C., & Pattillo, G.
1165	Maximiano, A. C. A., & Chávez, S. J. L.
1166	Dracker, P. F.
1167	Kawasaki. G.
1168	Fernández, J.
1169	Hill, H.
1170	Marks, J.
1171	McCarthy, M., McCarten, J., & Sandiford, H.
1172	Murphy, R.
1173	Wilson, K., & Healy, T.
1174	Koontz, H., & Weihrich, H.
1175	Chiavenato, l., Mascaró, S. P., & In Mares, C. J.
1176	Jones, G. R., George, J. M., & ProQuest.
1177	Robbins, S. P., & Coulter, M.
1178	Chiavenato, l., Sapiro, A., & Mascaró, S. P.
1179	Chiavenato, l., Guzmán, B. M. P., & Mascaró, S. P.
1180	Chiavenato, l.
1181	Brigharn, E., & Houston, J.
1182	Besley, S., & Brigham, E.
1183	Van Horne, J.
1184	Torres Gabriel
1185	Carlos A. González M,
1186	Humberto Varas C
1187	Boggino, N.
1188	Novak, J. D., & González, C.
1189	Sambrano, J., & Steiner, A.
1190	Colmenar, S. A.
1191	Hill, H.
1192	Marks, J.
1193	McCarthy, M., McCarten, J., & Sandiford, H.
1194	Murphy, R.
1195	Wilson, K.
1196	Wilson, K., & Healy, T.
1197	Femández, S. E.
1198	Koontz, H., Weihrich, H., Sánchez, S. G. A., & Gómez, M. J.
1199	Yarela, R.
1200	Cohen, K. D., & Asín, L. E.
1201	Kelley, T., & Littman, J.
1202	Lolas, F.
1203	Schilling, M. A.
1204	les, M. A.
1205	Arias, G. F., & Heredia, E. V.
1206	Byars, L. L., & Rue, L. W.
1207	Chiavenato l.
1208	Chiavenato l.
1209	Dressler G.
1210	Sapag, N.
1211	Sapag, N.
1212	Ocarnpo, S. J. E.
1213	Baca, G.
1214	Maximiano, A. C. A., & Chávez, S. J. L.
1215	Kotler, P., Armstrong, G., & Cámara, l. D.
1216	Dessler, G., Varela, J. R., Pineda, A. L. E., & Campos, O. V.
1217	Varela, R.
1218	Costa, M., & López, M. E.
1219	Sapag, C. N.
1220	Muñoz, R. C.
1221	Ñaupas, P. H., Yaldivia, D.M. R., Palacios, Y. J. J., & Romero, D. H. E.
1222	Hernández, S. R., & Fernández, C. C. B. L. M. P.
1223	Barbera, E.
1224	Klenowski, V.
1225	Valles, M. M. S.
1226	Adler, R. 8., Elrnhorst, J. M., Mascaró, S. P., & González, P. J. R.
1227	Fournier, M.C.
1228	Reyzábal, M. V., & Casanova, M.
1229	Vallés, . A.
1230	Verderber, R. F.
1231	Britton, J. R., & Bello, I.
1232	• Swokowski, E. W., & Trigueros, M.
1233	Miller, C. D., Heeren, V. E., & Hornsby, E. J.
1234	jelen, B.
1235	Menchén, P. A.
1236	Hawley, D., & Hawley, R.
1237	Virginia Caccuri
1238	Frye, C., & Scott, P. P.
1239	Online Training Solutions, Inc.
1240	Luque, C. M. J.
1241	Jiménez, J., & Velilla, N.
1242	Kerr, P. F.
1243	Cornelis Klein
1244	Cornelis Klein
1245	Heinrich, E. W.
1246	García, M.C.
1247	Tarbuck, E. J., & Lutgens, F. K.
1248	Edwards, T.
1249	Barettino, D., Wimbledon, W. A1 P., & Gallego, E.
1250	Mourgues. F. A., Schilling, M., & Castro, C.
1251	Gonzalez, M. R.
1252	Fernandez, B. P.
1253	Dorado, A. C.
1254	Tarbuck, E. J., & Lutgens, F. K.
1255	Dana, J. D., & Hurlbut, C.
1256	Groeber, P.
1257	Klein, C., & l lurlbut, C. S.
1258	UDA English Center
1259	Hill, H.
1260	Marks, J.
1261	McCarthy, M., McCarten, J., & Sandiford, H.
1262	Murphy, R.
1263	Wilson, K.
1264	Wilson, K., & Healy, T.
1265	Bannister. A., Raymond, S., Baker, R., de la Cera Alonso, J., & López, R. O.
1266	Domínguez García Tejero, F., Thompson, M. M., Lillcsand, T. M., Kiefer, R. W., Venegas, M., Veruette, F., & Schmoock Pivaral, W. J.
1267	Gutiérrez, C. P., & Nieto, A. L. M.
1268	Domínguez García-Tejero, F.
1269	McCormac, J.
1270	Romeo, C. T.'!'. R.
1271	Casanova, L.
1272	Leonardo, C. M.
1273	MARIA ISABEL SI LLANO,JORGE PEREZ ROJAS
1274	Buzai, G. D., & Baxendale, C. A.
1275	Gómez Delgado, M., Cano, B., & Ignaciocoaut, J.
1276	Sendra, J. B.
1277	Romero, T. D .. & Martínez, E. P.
1278	Tarbuck, E. J., & Lutgens, F. K.
1279	Kerr, P. F.
1280	González Bonorino, F.
1281	Perkins, D., l Ienke, K. R., & Kevin, R. 11.
1282	Klein, C., & l lurlbut, C. S.
1283	Kraus, 11., l lunt, E. F .. Ramsdell, W. S., & Alvargonzález, L. N.
1284	Cochran, W. G.
1285	Ballou, R. H., & de Lemus, P. R.
1286	Silvia Maturana
1287	UDA English Center
1288	Hill, H.
1289	Marks, J.
1290	McCarthy, M., McCarten, J., & Sandiford, H.
1291	Murphy, R.
1292	Wilson, K.
1293	Wilson, K., & Healy, T.
1294	Bustillo Revuelta M. y López J imeno C.
1295	Novitzky A.
1296	Millan A.
1297	Castro Dorado, A.
1298	Rojas Caballero, D. and Paredes, J.
1299	Sillitoe Richard.
1300	Tarbuck, E. and Lutgens, F.
1301	Tosdal R. and Richards J.
1302	Andrés Mac-Lean
1303	Castro Dorado, A.
1304	Comisión Chilena del Cobre
1305	Castro, A
1306	Lisie, R.
1307	Hans Niemeycr R.
1308	Tarbuck, E. J., & Lutgens, F. K.
1309	Ayala-Carcedo, r:.J. y Oleína Cantos, J.
1310	Keller, E.A.
1311	CEPAL-GTZ
1312	Instituto Tecnológico y Geominero de España
1313	Anguita Virella, r:. y Moreno Serrano, F.
1314	Ayala, F. y [ordá, J.F.
1315	Aswathanarayana, U.
1316	Tugendhat, E., Vicuña,A.. M., & López, C.
1317	Muríoz, R. C.
1318	Naupas, P. H., Valdivia, D. M. R., Palacios, V. J. J., & Romero, D. H. E.
1319	Fernández. S. R., & Fernández, C. C. B.L.M. P.
1320	Barbera, E.
1321	Klenowski, V.
1322	Valles, M. M. S.
1323	Adler, R. 8., Elrnhorst, J. M., Mascaró, S. P., & González, P. J. R.
1324	Lewin R., López A. . Martínez S., Rojas D., Zanocco P.
1325	Chamorro M.
1326	Reyes,C., Dissett, L.,Gormaz, R.,Geometría.
1327	Stanley Clemens, Phares O, Daffer y Thomas Vooney.
1328	Moise E., Downs F.
1329	Gutierrez, F
1330	Papalia, Diane
1331	Ruz, J.
1332	Sharp, Margaret
1333	Travers, Robert
1334	Suarez, M
1335	Gonzàlez-Anleo,Juan
1336	Biertedt, Robert
1337	De Azevedo,Fernando
1338	Durkheim, Emile
1339	Banks, Olive
1340	Bonal, Xavier
1341	Bourdieu, P.
1342	Bourdieu ,P y Passeron, J.C.
1343	Bunge, Mario
1344	Bunge, Mario
1345	Chinoy , E.
1346	Corcuff, Philippe
1347	Durkheim, Emile
1348	Durkheim, Emile
1349	Garretón, Manuel Antonio
1350	González-Anleo, Juan
1351	Moreno B. Ernesto
1352	Tirado Benedi, Domingo
1353	Wright Mills, Charles
1354	Briones, G.
1355	Hessen, J.
1356	Peters , R.S.
1357	Morin, Edgar
1358	Althusser,Louis
1359	Apple,M.
1360	Bourdieu, P.
1361	-Brugger, W.
1362	Cerutti G.,Horacio
1363	Cirigliano, G.
1364	Durkheim , E.
1365	Ferrater Mora, J.
1366	Freire, Paulo
1367	Giannini, H.
1368	González R.,A.
1369	Fromm, E.
1370	Hegel, G.
1371	Jasper, K.
1372	Maritain, Jacques
1373	Munizaga A.,R
1374	Pérez,H.C.
1375	Peters, R.S.
1376	Politzer,G.
1377	Savater, F.
1378	Weber, M.
1379	Arredondo,Marcial
1380	Comella, A
1381	Comamalas, J.
1382	Gombrich, E, Rafael Santos Torroella, Javier Seto
1383	Wolf, Rachel
1384	Parramon
1385	Ander-Egg Ezequiel. Aguilar Idáñez María José
1386	Barmat de Miles, Alicia B., Ramos, Laura.
1387	Zuccherini Renzo
1388	de Mena González, Ana
1389	Reyes,C., Dissett, L.,Gormaz, R.,Geometría. Colección ReFIP
1390	Stanley Clemens, Phares O. Daffer y Thomas Vooney
1391	Reyes,C., Dissett, L.,Gormaz, R.
1392	Stanley Clemens, Phares O'Daffer y Thomas Vooney
1393	Cofré,A.,&Tapia, L.
1394	Azcárate, et al
1395	Chamorro M.
1396	Rico, L., Segovia, I.
1397	Lerner, D. et al
1398	Martínez, P., Rico, L.
1399	Riveros, M; Zanocco, P.
1400	Gallego, R.
1401	Tobon, S.
1402	Antunes, C.
1403	García, Ana & otros
1404	Gessel, Arnold.
1405	Gutiérrez, F
1406	Papalia, Diane
1407	Ruz, J.
1408	Sharp, Margaret
1409	Toledo, Virginia
1410	Travers, Robert
1411	Suarez, M,
1412	Cofré,A.,&Tapia, L.
1413	Aharoni, Ron.
1414	Castro, Enrique
1415	Lewin R., López A. . Martínez S., Rojas D., Zanocco P.
1416	Cofré, J. A., Tapia, A. L., &Lucchini, G.
1417	Yáñez .J et al
1418	Cofré ,J .A.
1419	Fernández Bravo, José Antonio
1420	Gómez Chacón, Inés María
1421	Riveros Rojas, Marta coaut.
1422	Arteaga Martínez, Blanca.
1423	Broitman, Claudia comp.
1424	Broitman, Claudia.
1425	Segovia Alex, Isidoro coord.
1426	Chamorro, M.
1427	Stacey, Kaye.
1428	De La Vega, Alejandro.
1429	Rodríguez M., Eugenia, Kaliski K., Enrique.
1430	Puccio, Alicia.
1431	Alvares A
1432	Arauyo Joâo B y otro
1433	Aususbel D.
1434	Bruner J.
1435	Carretero, M.
1436	Carretero, M. Bennet, N., Järvinen A., Pope, M., Ropo, E.
1437	Coll Cesar,
1438	Coll, Marchesi y Palacios
1439	Daud B.; Grahome F
1440	Good, T, L. y Brophy J
1441	Gardner H.
1442	Hagarty S.; Pocklington K
1443	Henson, K.
1444	Klinger C.
1445	Losada, J.L.
1446	Loughlin C.E. y otro
1447	Mayer, R.
1448	Pilar y cols.
1449	Pérez M. Royman, Gallego B. Rómulo
1450	Poeydomenge. M.
1451	Pozo, J.I,
1452	Förster, C.E.
1453	San Martí N.
1454	REAL ACADEMIA ESPAÑOLA
1455	FUENTES, JUAN LUIS
1456	CONDEMARÍN, MABEL Y MEDINA, ALEJANDRA
1457	FUENTES, JUAN LUIS
1458	CONDEMARÍN, MABEL y MEDINA, ALEJANDRA
1459	Araneda, A., E. Chandía y M. Sorto
1460	Martínez, S.,Varas, M.
1461	Ronald E. Walpole, R.,H,&Vásquez, t.G.
1462	Lewin, R., López, A., Martínez, S., Rojas, D. y Zanocco, P.
1463	Reyes,C., Dissett, L.,Gormaz, R.
1464	Albert, L., & Simon, P.
1465	López, A., Parada, A., & Simonetti, F.
1466	Novara, D., & Passerini, E.
1467	Goleman, D.
1468	Locke, EA
1469	Segal, J.
1470	Rulicki, S., & Cherny, M.
1471	Steiner, V. y Perry, R.
1472	Stevens, J. O.
1473	Bloom, Benjamín S.
1474	Da Costa Leiva, Miguel.
1475	Gairín Sallán, Joaquín
1476	García Requena, Filomena
1477	Iglesias Díaz, Juan
1478	Juidias Barroso, Jerónimo
1479	De La Vega, Alejandro
1480	Rodríguez M., Eugenia, Kaliski K., Enrique
1481	Puccio, Alicia
1482	Ruz, J.
1483	Gutierrez, F.
1484	Suarez, M.
1485	Cofré,A.,&Tapia, L.
1486	Contreras, L.,Carrillo,J.
1487	Chamorro M.
1488	Rico, L., Segovia, I.
1489	Lerner, D. et al
1490	Araneda, A., E. Chandía y M. Sorto
1491	Martínez, S.,Varas, M.
1492	Cultural S.A.
1493	Billings, W.
1494	Weisz, P.
1495	VILLE, C. A.
1496	Vila, L.
1497	Hernández-Sampieri, R., Mendoza, C.
1498	CURTIS, H. Y BARNES, N. S.
1499	KIMBAL. J. W.
1500	SOLOMON, E. P., BERG, L. R. y VILLE, C.
1501	Squeo,F., Osorio, R., Arancio, G.
1502	Gallego, R.
1503	Tobon, S.
1504	Antunes, C.
1505	García, Ana & otros
1506	Bloom, Benjamín S.
1507	Da Costa Leiva, Miguel.
1508	Cebrián de la Serna, Manuel.
1509	Gairín Sallán, Joaquín
1510	García Requena, Filomena
1511	Iglesias Díaz, Juan
1512	Juidias Barroso, Jerónimo
1513	Marín Díaz, Verónica
1514	Hurtado Canales, Guillermo
1515	Labinowicz, E.
1516	Rondal, J.
1517	Condemarín, M.
1518	Condemarín, M. y Allende F.
1519	Condemarín, M. Chadwick W y Milicic N.
1520	Condemarín, M.
1521	Jimenez, J. y Ortizm, M.
1522	Solís, M.
1523	López jiménez , S.
1524	Ferreiro, E.
1525	Novara, D., & Passerini, E.
1526	Adam, E. et al.
1527	Bisquerra, R., Pérez-González, J. C., & García Navarro, E.
1528	Bisquerra, R.
1529	Rulicki, S., & Cherny, M.
1530	Stevens, J. O.
1531	Milicic, N.
1532	Segal, J.
1533	CPEIP, M.
1534	Ferreiro, E y Gómez, M.
1535	Vivaldi, M.
1536	Rodríguez, G.
1537	Cuervo, R.J.
1538	Fuentes, J. L.
1539	Ortega y Gasset, José
1540	De Unamuno, Miguel
1541	Sánchez, J
1542	Cortazar, Julio
1543	Neruda, Pablo
1544	Rulfo Juan
1545	Huidobro Vicente
1546	Boggino, N.
1547	Marx Wartofsrky
1548	Armando Asti Vera
1549	Roberto Hernández Sampieri, Carlos Fernández Collado, Pilar Baptista Lucio Hernández Sampieri, Roberto, Baptista Lucio, Pilar, Fernández Collado, Carlos
1550	Miguel S.
1551	Edgar Morin
1552	Bunge, M.
1553	Bunge, M.
1554	Boggino, N.
1555	Rodríguez, G.; Gil, J. y García, E.
1556	Carlos Pérez Soto
1557	León, O. E Montero, I.
1558	Massara Kurtz, Celia
1559	Pruzzo de Di Pego, Vilma.
1560	Hurtado Canales, Guillermo
1561	Cebrián de la Serna, Manuel
1562	Da Costa Leiva, Miguel
1563	Bloom, Benjamín S.
1564	Marín Díaz, Verónica
1565	Iglesias Díaz, Juan
1566	Cassany, D.
1567	Marchant T, R. I.
1568	Meneses, E. H.
1569	Bermeosolo, J.
1570	Raymond Chang
1571	Gallego, R.
1572	Tobon, S.
1573	Antunes, C.
1574	García, Ana & otros
1575	Bloom, Benjamín S.
1576	Cebrián de la Serna, Manuel
1577	Da Costa Leiva, Miguel
1578	Gairín Sallán, Joaquín
1579	García Requena, Filomena
1580	Hurtado Canales, Guillermo
1581	Iglesias Díaz, Juan
1582	Juidias Barroso, Jerónimo
1583	Marín Díaz, Verónica
1584	Delgado, J.
1585	Elliot, J.
1586	Fernández, A. M. y López, M.
1587	Goetz, J. P. Lecompte, M.
1588	Guilford, J.P. & Fruchter, B.
1589	Hernández Sampieri, R. y otros
1590	Kemmis S., Mctaggart R.
1591	Pérez Serrano, Gloria
1592	Pérez, C.
1593	Rodríguez, G.; Gil, J. y García, E.
1594	Ilabaca, J. S.
1595	Borrego, C.
1596	Bartolomé, A.
1597	Boggino, N.
1598	Raymond Chang
1599	Albert, L., & Simon, P.
1600	López, A., Parada, A., & Simonetti, F.
1601	Novara, D., & Passerini, E.
1602	Goleman, D.
1603	Locke, EA
1604	Segal, J.
1605	Rulicki, S., & Cherny, M.
1606	Steiner, V. y Perry, R.
1607	Stevens, J. O.
1608	Ilabaca, J. S.
1609	Borrego, C.
1610	Bartolomé, A.
1611	Boggino, N.
1612	Camilloni, A
1613	Araya, F
1614	Aranda, A
1615	Domínguez, M
1616	Araya, F
1617	García, E
1618	Boggino, N.
1619	Aurell, Jaume
1620	Prats, Joaquín
1621	Raymond Chang
1622	Bloom, Benjamín S.
1623	Cebrián de la Serna, Manuel
1624	Da Costa Leiva, Miguel
1625	Gairin Sallan, Joaquin
1626	Garcia Requena, Filomena
1627	Hurtado Canales, Guillermo
1628	Iglesias Díaz, Juan
1629	Juidias Barroso, Jeronom
1630	Marín Díaz, Verónica
1631	Contreras, J.
1632	Bohm, W., & Schiefelbein, E.
1633	Echeita, G.
1634	Hargreaves, A.
1635	Oliva, M.
1636	Peralta Espinosa, M.
1637	Sacristán, J.
1638	Sacristan, J.
1639	Stainback, S., & Stainback, W.
1640	Massara Kurtz, Celia.
1641	Anton, Howard
1642	Baldor, J.
1643	Cameron, Edward.
1644	Calter, Paul.
1645	Elal, Salim: Cuadra, Eduardo: Mercado, Roberto
1646	 Hawk, Minor.
1647	Lehmann, Charles.
1648	Porschle, Francisco.
1649	Swokowski, Earl.
1650	Sobel, Max.
1651	Warner, Frank: Mc Neary, Matthew.
1652	Arancibia, Sara: Mena, Jaime.
1653	Ayres, Frank: Mendelson, Elliot.
1654	Burgos, Juan.
1655	Freyhoffer I.
1656	Larson, Ron: Hostetler, Robert: Edwards, Bruce.
1657	Simmons, George: Krantz, Steven.
1658	Barraza, Carlos
1659	Díaz, Luis: Ortega, Victor: Gillmore, Michael
1660	Gonzáles, Manuel: Castejón, Rafael: Gómez, José: Martínez, Juan: Méndez, Ester: Mechón, Amelia.
1661	Paschoal, José.
1662	Samuelson, Paul.
1663	Trívez, Francisco.
1664	Bosch, Julio: Vargas, Luis.
1665	Cashin, James.
1666	Guajardo, Gerardo.
1667	Horngren, Charles.
1668	0
1669	Romero, Álvaro.
1670	Torres, Gabriel.
1671	Bateman, Thomas: Snell, Scott.
1672	Bateman, Thomas: Snell, Scott.
1673	Chiavanato, Idalberto.
1674	Hitt, Michael.
1675	Koontz, Harold.
1676	Robbins, Stephen.
1677	Arratia Isabel.
1678	Hill, Richard.
1679	Lang, Sege.
1680	Spiegel, Murray.
1681	Vera, Julio.
1682	Zill, Dennis.
1683	Apostol, Tom.
1684	Ayres, Frank: Mendelson, Elliot.
1685	Barahona, Manuel.
1686	Larson, Ron.
1687	Browing, Edgar.
1688	Grave, Ana Luisa.
1689	Gravelle, Hugh.
1690	Mankiw, N. Gregory.
1691	Mochón, Francisco.
1692	Parkin, Michael.
1693	Samuelson, Paul.
1694	Álvarez, Alzaga: Vega, M.
1695	Guajardo, Gerardo.
1696	Horngren, Charles.
1697	Horngren, Charles: Harrison, Walter: Oliver, M. Suzanne.
1698	0
1699	Perdomo, Abraham.
1700	Romero, Álvaro.
1701	Torres, Gabriel.
1702	Torres, Gabriel.
1703	Cooper, Dominic: Robertson, Iván: Tinline, Gordon.
1704	Fayol, Henri.
1705	Reyes, Agustín.
1706	Robbins, Stephen: DeCenzo, David.
1707	Varela, Ricardo.
1708	Cairo, Osvaldo: Guardati, Silvia.
1709	Hernández, Roberto.
1710	JOYANES A., Luis
1711	JOYANES A., Luis
1712	Balmes, Zoila: González, Gracia
1713	Cessany, Daniel.
1714	Ender-Egg, Ezequiel: Aguilar, María.
1715	Gonzáles, Antonio.
1716	Pérez, Héctor.
1717	Briones, Guillermo.
1718	Chao, Lincoln.
1719	Cortés, Milton.
1720	Fernández, Pedro.
1721	Miller, Irwin: Freud, John: Johnson, Richard.
1722	Spiegel, Murray.
1723	De Juan, Rebeca: Mochón, Francisco.
1724	Dornbusch, Rudiger: Fischer, Stanley: Startz, Richard.
1725	Larraín, Felipe: Sachs, Jeffrey.
1726	Mankiw, N. Gregory.
1727	Mochón, Asunción: De Juan Rebeca.
1728	Arredondo, María.
1729	Cuervo, Joaquín: Osorio, Jair.
1730	Horngren, Charles: Dator, Srikant: Rajon, Madhev.
1731	Polimeni, Ralph.
1732	Vargas, Luis.
1733	Eyssautier, Maurice.
1734	Hernández, Roberto.
1735	Rodríguez, Gregorio.
1736	Ruiz, José.
1737	McLeod, Raymond.
1738	Piattini, Mario.
1739	O´Brien, James: Marakas, George.
1740	Daniel, Karen: Asín, Enrique.
1741	Di Biase, Aldo.
1742	Elal, David.
1743	Taha, Hemdy.
1744	Haeussler, Ernest: Richar, Paul: Wood, Richard.
1745	Hillier, Mark.
1746	Casas, Miguel.
1747	Díaz, Alfredo.
1748	Levine, David: Timothy, Krehbiel: Berenson, Mark.
1749	Levin, Richard: Rubin, David.
1750	Lohr, Sharon.
1751	Peña, Daniel.
1752	Browing, Edgar.
1753	De Juan, Rebeca: Mochón, Asunción.
1754	Grave, Ana Luisa. Parkin, Michael.
1755	Mankiw, N. Gregory.
1756	Mochón, Francisco.
1757	Salvatore, Dominick.
1758	Coudurier, Lucie.
1759	Instituto para la diversificación y Ahorro de la Energía
1760	Sierra, José: Penalver, Luis.
1761	· Lardent, Alberto.
1762	Ministerio de Justicia
1763	Ministerio de Justicia
1764	Gujarati, Damodar: Porter, Dawn.
1765	Pearson, Eduardo
1766	Wooldridge, Jeffrey
1767	Carbaugh, Robert
1768	Contreras, Hugo: Gonzáles, Leonel.
1769	Dornbusch, Rudiger: Fischer, Stanley.
1770	Garcías, José: Durán, Gemma.
1771	Hall, Robert: Lieberman, Marc.
1772	Mochón, Francisco.
1773	Mochón, Francisco.
1774	Ossa, Fernando.
1775	Samuelson, Paul.
1776	Mankiw, N. Gregory.
1777	Taylor, George.
1778	Riggs, James.
1779	Sepúlveda, José: Sonder, William: Gottfried, Byron.
1780	Anthony J. Tarquin y Leland T. Blank
1781	Sapag, Nassir: Sapag, Reinaldo.
1782	Sapag, Nassir
1783	REYZÁBAL, Mª Victoria
1784	CASSANY, Daniel
1785	GARCÍA DEL TORO, Antonio.
1786	Gómez Torrego, Leonardo,
1787	Martínez De Sousa, José,
1788	BARRIENTOS  GRANDÓN, Javier
1789	Bravo Lira, Bernardino
1790	TOMÁS Y VALIENTE, Francisco
1791	Bravo  Lira,  Bernardino
1792	Salazar,  Gabriel,  Pinto  Julio.
1793	SAMPER POLO, Francisco
1794	DE ÁVILA MARTEL, Alamiro
1795	 GUZMAN BRITO, Alejandro
1796	MIQUEL
1797	SCHULZ
1798	0
1799	BERNARDO CARRASCO, José
1800	FERNÁNDEZ RODRÍGUEZ, Concepción
1801	LÓPEZ REYES, Alex
1802	BOBBIO, Norberto
1803	DWORKIN, Ronald
1804	SQUELLA, Agustín
1805	BOBBIO, Norberto
1806	SQUELLA, Agustín
1807	DWORKIN, Ronald
1808	BLÁZQUEZ FERNÁNDEZ, Niceto
1809	COSTA, Joan.
1810	GABILONDO PUJOL, A.
1811	BÉJAR HURTADO, M.
1812	BONILLA, S
1813	BRAVO LIRA, Bernardino
1814	BRAVO LIRA, Bernardino
1815	Salazar, Gabriel, Pinto Julio
1816	Gabriel, Pinto Julio
1817	ATIENZA, Manuel
1818	COHEN, Morris y NAGEL Emest
1819	Soto, Carlos
1820	CORREIA, Manuel
1821	SAUSSURE, Ferdinand de,
1822	VERDUGO, Mario y GARCÍA, María
1823	QUINZIO, Jorge y BERNALES, Gerardo
1824	NOGUEIRA, Humberto y CUMPLIDO, Francisco
1825	DUVERGER, Maurice
1826	LÓPEZ, Mario
1827	ALESSANDRI, A, SOMARRIV  A, M, y VODANOVIC, A.
1828	CLARO, Luis
1829	DUCCI, Carlos
1830	BARCIA, Rodrigo
1831	FIGUEROA, Gonzalo
1832	SEPÚLVEDA, César
1833	MOCHÓN, Francisco y  BEKER, Alberto
1834	BEKER y MOCHÓN
1835	Wonnacott y Wonnacott
1836	Larroulet y Mochón
1837	AGUIRREZABAL GRÜNSTEIN,  Maite
1838	ISLER SOTO, Erika
1839	SANDOV AL LÓPEZ, Ricardo
1840	Blackwell, Miniard y Engel
1841	Schiffman, Leon
1842	GAMBOA SERAZZI, Fernando.
1843	INFANTE CAFFI, María Teresa [ et al.]
1844	 BENADA V A CATT AN, Santiago
1845	Cecilia Medina Quiroga y otros
1846	Roberto  Diaz Ruiz
1847	COLOMBO CAMPBELL, Juan
1848	PÉREZ RAGONE, Álvaro - NÚÑEZ OJEDA, Raúl
1849	GUILHERME MARINONI, Luiz [et al.]
1850	De la Oliva SANTOS, Andrés
1851	LANA TA FUENZALIDA, Gabriela
1852	Boisvert, J.
1853	Fermandois, Arturo
1854	González, Rodrigo
1855	Ruiz Tagle, Carlos
1856	Jaedelung, John
1857	Valdés, Domingo
1858	NOGUEIRA ALCALÁ, HUMBERTO
1859	CEA EGAÑA, JOSÉ LUIS
1860	NOGUEIRA, HUMBERTO Y CUMPLIDO, FRANCISCO
1861	GARROTE, EMILIO
1862	JIMÉNEZ LARRAÍN, Fernando y JIMÉNEZ MOOSLI, Fernando
1863	ALESSANDRI, SOMARRIV A, VODANOVIC.
1864	BARCIA L., RODRIGO
1865	DUCCI CLARO, CARLOS
1866	ALESSANDRI B., ARTURO
1867	DUCCI C., CARLOS
1868	FIGUEROA Y., GONZALO
1869	GARRIDO MONTT, Mario.
1870	CURY URZUA, Enrique
1871	POLITOFF, S. MATUS, P. RAMIREZ, M.
1872	SILVA SÁNCHEZ, Jesús-María
1873	DURAN,  Mario
1874	Sandoval López Ricardo
1875	Mayorga, Morales y Polanco
1876	Ruiz Tagle, Carlos
1877	Pozo Silva, Nelson
1878	Blackwell, Miniard y Engel
1879	STOEHREL MAES, Carlos
1880	ROMERO SEGUEL, Alejandro
1881	PÉREZ RAGONE, Álvaro NÚÑEZ OJEDA, Raúl
1882	CASARINO  VITERBO, Mario
1883	ORELLANA TORRES, Fernando
1884	GARCÍA, ROLANDO
1885	MORIN, EDGAR
1886	SOTOLONGO, PEDRO, DELGADO, CARLOS, BOLAÑA, MARlSA
1887	GÓMEZ, Taeli
1888	MORIN, EDGAR
1889	DANIEL PEÑAILILLO ARÉVALO
1890	GONZÁLO RUZ LÁRTIGA
1891	HERNÁN TRONCOSO LARRONDE
1892	MINISTERIO DE JUSTICIA
1893	ALESSANDRJ, SOMARRIVA Y VODANOVIC
1894	MEDINA QUIROGA, CECILIA Y NASH ROJAS, CLAUDIO
1895	NASH ROJAS, CLAUDIO
1896	ESPEJO Y., NICOLAS Y LEIVA G., CARLA
1897	HUBNER GALLO, JORGE
1898	MEDINA QUIROGA, CECILIA y MERA FIGUEROA, JORGE
1899	BERMÚDEZ SOTO, Jorge
1900	SOTO KLOSS, Eduardo
1901	 PANTOJA BAUZA, Rolando
1902	CORDERO VEGA, Luis Alberto
1903	 CELIZ DANZINGER, Gabriel
1904	GARCÍA, Rolando
1905	GRÜN, Ernesto
1906	MORIN, Edgar
1907	GÓMEZ,  Taeli
1908	SOTOLONGO, Luis; DELGADO, Carlos
1909	THAYER, William. NOVOA, Patricio
1910	GAMONAL CONTRERAS, Sergio
