id	name	subject	semester
0	medicina	AUTOGESTION DEL APRENDIZAJE	1
1	medicina	AUTOGESTION DEL APRENDIZAJE	1
2	medicina	AUTOGESTION DEL APRENDIZAJE	1
3	medicina	AUTOGESTION DEL APRENDIZAJE	1
4	medicina	AUTOGESTION DEL APRENDIZAJE	1
5	medicina	FISICA APLICADA A LA MEDICINA	1
6	medicina	FISICA APLICADA A LA MEDICINA	1
7	medicina	FISICA APLICADA A LA MEDICINA	1
8	medicina	FISICA APLICADA A LA MEDICINA	1
9	medicina	FISICA APLICADA A LA MEDICINA	1
10	medicina	FISICA APLICADA A LA MEDICINA	1
11	medicina	FISICA APLICADA A LA MEDICINA	1
12	medicina	FISICA APLICADA A LA MEDICINA	1
13	medicina	FISICA APLICADA A LA MEDICINA	1
14	medicina	FISICA APLICADA A LA MEDICINA	1
15	medicina	QUIMICA GENERAL Y ORGANICA	1
16	medicina	QUIMICA GENERAL Y ORGANICA	1
17	medicina	QUIMICA GENERAL Y ORGANICA	1
18	medicina	QUIMICA GENERAL Y ORGANICA	1
19	medicina	QUIMICA GENERAL Y ORGANICA	1
20	medicina	QUIMICA GENERAL Y ORGANICA	1
21	medicina	QUIMICA GENERAL Y ORGANICA	1
22	medicina	ANATOMIA Y EMBRIOLOGIA I	1
23	medicina	ANATOMIA Y EMBRIOLOGIA I	1
24	medicina	ANATOMIA Y EMBRIOLOGIA I	1
25	medicina	ANATOMIA Y EMBRIOLOGIA I	1
26	medicina	ANATOMIA Y EMBRIOLOGIA I	1
27	medicina	ANATOMIA Y EMBRIOLOGIA I	1
28	medicina	ANATOMIA Y EMBRIOLOGIA I	1
29	medicina	ANATOMIA Y EMBRIOLOGIA I	1
30	medicina	ANATOMIA Y EMBRIOLOGIA I	1
31	medicina	ANATOMIA Y EMBRIOLOGIA I	1
32	medicina	ANATOMIA Y EMBRIOLOGIA I	1
33	medicina	ANATOMIA Y EMBRIOLOGIA I	1
34	medicina	ANATOMIA Y EMBRIOLOGIA I	1
35	medicina	ANATOMIA Y EMBRIOLOGIA I	1
36	medicina	ANATOMIA Y EMBRIOLOGIA I	1
37	medicina	ANATOMIA Y EMBRIOLOGIA I	1
38	medicina	ANATOMIA Y EMBRIOLOGIA I	1
39	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
40	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
41	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
42	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
43	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
44	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
45	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
46	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
47	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
48	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
49	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
50	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
51	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
52	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
53	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
54	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
55	medicina	BIOLOGIA CELULAR Y MOLECULAR	1
56	medicina	MATEMATICA PARA MEDICINA	1
57	medicina	MATEMATICA PARA MEDICINA	1
58	medicina	MATEMATICA PARA MEDICINA	1
59	medicina	MATEMATICA PARA MEDICINA	1
60	medicina	MATEMATICA PARA MEDICINA	1
61	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
62	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
63	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
64	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
65	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
66	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
67	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
68	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
69	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
70	medicina	HUMANIZACION DE LA ATENCION EN MEDICINA	2
71	medicina	FISIOLOGIA HUMANA I	2
72	medicina	FISIOLOGIA HUMANA I	2
73	medicina	FISIOLOGIA HUMANA I	2
74	medicina	FISIOLOGIA HUMANA I	2
75	medicina	FISIOLOGIA HUMANA I	2
76	medicina	FISIOLOGIA HUMANA I	2
77	medicina	FISIOLOGIA HUMANA I	2
78	medicina	FISIOLOGIA HUMANA I	2
79	medicina	BIOQUIMICA	2
80	medicina	BIOQUIMICA	2
81	medicina	BIOQUIMICA	2
82	medicina	BIOQUIMICA	2
83	medicina	BIOQUIMICA	2
84	medicina	BIOQUIMICA	2
85	medicina	BIOQUIMICA	2
86	medicina	BIOQUIMICA	2
87	medicina	BIOQUIMICA	2
88	medicina	ANATOMIA Y EMBRIOLOGIA II	2
89	medicina	ANATOMIA Y EMBRIOLOGIA II	2
90	medicina	ANATOMIA Y EMBRIOLOGIA II	2
91	medicina	ANATOMIA Y EMBRIOLOGIA II	2
92	medicina	ANATOMIA Y EMBRIOLOGIA II	2
93	medicina	ANATOMIA Y EMBRIOLOGIA II	2
94	medicina	ANATOMIA Y EMBRIOLOGIA II	2
95	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
96	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
97	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
98	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
99	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
100	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
101	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
102	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
103	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
104	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
105	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
106	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
107	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
108	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
109	medicina	INGLES I	2
110	medicina	INGLES I	2
111	medicina	INGLES I	2
112	medicina	INGLES I	2
113	medicina	INGLES I	2
114	medicina	INGLES I	2
115	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
116	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
117	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
118	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
119	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
120	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
121	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
122	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
123	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
124	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
125	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
126	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
127	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
128	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
129	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
130	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
131	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
132	medicina	BIOETICA	3
133	medicina	BIOETICA	3
134	medicina	BIOETICA	3
135	medicina	BIOETICA	3
136	medicina	BIOETICA	3
137	medicina	BIOETICA	3
138	medicina	BIOETICA	3
139	medicina	BIOETICA	3
140	medicina	BIOETICA	3
141	medicina	BIOETICA	3
142	medicina	BIOETICA	3
143	medicina	BIOETICA	3
144	medicina	BIOETICA	3
145	medicina	BIOETICA	3
146	medicina	FISIOLOGIA HUMANA II	3
147	medicina	FISIOLOGIA HUMANA II	3
148	medicina	FISIOLOGIA HUMANA II	3
149	medicina	FISIOLOGIA HUMANA II	3
150	medicina	FISIOLOGIA HUMANA II	3
151	medicina	FISIOLOGIA HUMANA II	3
152	medicina	FISIOLOGIA HUMANA II	3
153	medicina	FISIOLOGIA HUMANA II	3
154	medicina	HISTOLOGIA	3
155	medicina	HISTOLOGIA	3
156	medicina	HISTOLOGIA	3
157	medicina	HISTOLOGIA	3
158	medicina	HISTOLOGIA	3
159	medicina	HISTOLOGIA	3
160	medicina	HISTOLOGIA	3
161	medicina	HISTOLOGIA	3
162	medicina	HISTOLOGIA	3
163	medicina	HISTOLOGIA	3
164	medicina	HISTOLOGIA	3
165	medicina	HISTOLOGIA	3
166	medicina	HISTOLOGIA	3
167	medicina	HISTOLOGIA	3
168	medicina	HISTOLOGIA	3
169	medicina	HISTOLOGIA	3
170	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
171	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
172	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
173	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
174	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
175	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
176	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
177	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
178	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
179	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
180	medicina	INGLES II	3
181	medicina	INGLES II	3
182	medicina	INGLES II	3
183	medicina	INGLES II	3
184	medicina	INGLES II	3
185	medicina	INGLES II	3
186	medicina	INGLES II	3
187	medicina	PSICOLOGIA MEDICA	4
188	medicina	PSICOLOGIA MEDICA	4
189	medicina	PSICOLOGIA MEDICA	4
190	medicina	PSICOLOGIA MEDICA	4
191	medicina	PSICOLOGIA MEDICA	4
192	medicina	PSICOLOGIA MEDICA	4
193	medicina	PSICOLOGIA MEDICA	4
194	medicina	PSICOLOGIA MEDICA	4
195	medicina	PSICOLOGIA MEDICA	4
196	medicina	PSICOLOGIA MEDICA	4
197	medicina	PSICOLOGIA MEDICA	4
198	medicina	PSICOLOGIA MEDICA	4
199	medicina	PSICOLOGIA MEDICA	4
200	medicina	PSICOLOGIA MEDICA	4
201	medicina	FISIOPATOLOGIA I	4
202	medicina	FISIOPATOLOGIA I	4
203	medicina	FISIOPATOLOGIA I	4
204	medicina	FISIOPATOLOGIA I	4
205	medicina	FISIOPATOLOGIA I	4
206	medicina	FISIOPATOLOGIA I	4
207	medicina	FISIOPATOLOGIA I	4
208	medicina	FISIOPATOLOGIA I	4
209	medicina	FISIOPATOLOGIA I	4
210	medicina	FISIOPATOLOGIA I	4
211	medicina	FISIOPATOLOGIA I	4
212	medicina	FISIOPATOLOGIA I	4
213	medicina	FISIOPATOLOGIA I	4
214	medicina	FISIOPATOLOGIA I	4
215	medicina	FISIOPATOLOGIA I	4
216	medicina	FISIOPATOLOGIA I	4
217	medicina	FISIOPATOLOGIA I	4
218	medicina	FISIOPATOLOGIA I	4
219	medicina	FISIOPATOLOGIA I	4
220	medicina	FISIOPATOLOGIA I	4
221	medicina	FISIOPATOLOGIA I	4
222	medicina	FISIOPATOLOGIA I	4
223	medicina	FISIOPATOLOGIA I	4
224	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
225	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
226	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
227	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
228	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
229	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
230	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
231	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
232	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
233	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
234	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
235	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
236	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
237	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
238	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
239	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
240	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
241	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
242	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
243	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
244	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
245	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
246	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
247	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
248	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
249	medicina	NEUROCIENCIA BASICA	4
250	medicina	NEUROCIENCIA BASICA	4
251	medicina	NEUROCIENCIA BASICA	4
252	medicina	NEUROCIENCIA BASICA	4
253	medicina	NEUROCIENCIA BASICA	4
254	medicina	NEUROCIENCIA BASICA	4
255	medicina	NEUROCIENCIA BASICA	4
256	medicina	NEUROCIENCIA BASICA	4
257	medicina	NEUROCIENCIA BASICA	4
258	medicina	NEUROCIENCIA BASICA	4
259	medicina	NEUROCIENCIA BASICA	4
260	medicina	NEUROCIENCIA BASICA	4
261	medicina	FARMACOLOGIA MEDICA I	4
262	medicina	FARMACOLOGIA MEDICA I	4
263	medicina	FARMACOLOGIA MEDICA I	4
264	medicina	FARMACOLOGIA MEDICA I	4
265	medicina	FARMACOLOGIA MEDICA I	4
266	medicina	FARMACOLOGIA MEDICA I	4
267	medicina	FARMACOLOGIA MEDICA I	4
268	medicina	FARMACOLOGIA MEDICA I	4
269	medicina	FARMACOLOGIA MEDICA I	4
270	medicina	FARMACOLOGIA MEDICA I	4
271	medicina	FARMACOLOGIA MEDICA I	4
272	medicina	FARMACOLOGIA MEDICA I	4
273	medicina	FARMACOLOGIA MEDICA I	4
274	medicina	FARMACOLOGIA MEDICA I	4
275	medicina	FARMACOLOGIA MEDICA I	4
276	medicina	FARMACOLOGIA MEDICA I	4
277	medicina	FARMACOLOGIA MEDICA I	4
278	medicina	FARMACOLOGIA MEDICA I	4
279	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
280	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
281	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
282	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
283	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
284	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
285	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
286	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
287	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
288	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
289	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
290	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
291	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
292	medicina	BIOESTADISTICA	4
293	medicina	BIOESTADISTICA	4
294	medicina	BIOESTADISTICA	4
295	medicina	BIOESTADISTICA	4
296	medicina	BIOESTADISTICA	4
297	medicina	BIOESTADISTICA	4
298	medicina	BIOESTADISTICA	4
299	medicina	PSICOPATOLOGIA  MEDICA	5
300	medicina	PSICOPATOLOGIA  MEDICA	5
301	medicina	PSICOPATOLOGIA  MEDICA	5
302	medicina	PSICOPATOLOGIA  MEDICA	5
303	medicina	PSICOPATOLOGIA  MEDICA	5
304	medicina	PSICOPATOLOGIA  MEDICA	5
305	medicina	PSICOPATOLOGIA  MEDICA	5
306	medicina	PSICOPATOLOGIA  MEDICA	5
307	medicina	PSICOPATOLOGIA  MEDICA	5
308	medicina	PSICOPATOLOGIA  MEDICA	5
309	medicina	PSICOPATOLOGIA  MEDICA	5
310	medicina	PSICOPATOLOGIA  MEDICA	5
311	medicina	PSICOPATOLOGIA  MEDICA	5
312	medicina	PSICOPATOLOGIA  MEDICA	5
313	medicina	PSICOPATOLOGIA  MEDICA	5
314	medicina	FISIOPATOLOGIA II	5
315	medicina	FISIOPATOLOGIA II	5
316	medicina	FISIOPATOLOGIA II	5
317	medicina	FISIOPATOLOGIA II	5
318	medicina	FISIOPATOLOGIA II	5
319	medicina	FISIOPATOLOGIA II	5
320	medicina	FISIOPATOLOGIA II	5
321	medicina	FISIOPATOLOGIA II	5
322	medicina	FISIOPATOLOGIA II	5
323	medicina	FISIOPATOLOGIA II	5
324	medicina	FISIOPATOLOGIA II	5
325	medicina	FISIOPATOLOGIA II	5
326	medicina	FISIOPATOLOGIA II	5
327	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
328	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
329	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
330	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
331	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
332	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
333	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
334	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
335	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
336	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
337	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
338	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
339	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
340	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
341	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
342	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
343	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
344	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
345	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
346	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
347	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
348	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
349	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
350	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
351	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
352	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
353	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
354	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
355	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
356	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
357	medicina	FARMACOLOGIA MEDICA II	5
358	medicina	FARMACOLOGIA MEDICA II	5
359	medicina	FARMACOLOGIA MEDICA II	5
360	medicina	FARMACOLOGIA MEDICA II	5
361	medicina	FARMACOLOGIA MEDICA II	5
362	medicina	FARMACOLOGIA MEDICA II	5
363	medicina	FARMACOLOGIA MEDICA II	5
364	medicina	FARMACOLOGIA MEDICA II	5
365	medicina	FARMACOLOGIA MEDICA II	5
366	medicina	FARMACOLOGIA MEDICA II	5
367	medicina	FARMACOLOGIA MEDICA II	5
368	medicina	FARMACOLOGIA MEDICA II	5
369	medicina	FARMACOLOGIA MEDICA II	5
370	medicina	ENFERMEDADES INFECCIOSAS	5
371	medicina	ENFERMEDADES INFECCIOSAS	5
372	medicina	ENFERMEDADES INFECCIOSAS	5
373	medicina	ENFERMEDADES INFECCIOSAS	5
374	medicina	ENFERMEDADES INFECCIOSAS	5
375	medicina	ENFERMEDADES INFECCIOSAS	5
376	medicina	ENFERMEDADES INFECCIOSAS	5
377	medicina	ENFERMEDADES INFECCIOSAS	5
378	medicina	ENFERMEDADES INFECCIOSAS	5
379	medicina	ENFERMEDADES INFECCIOSAS	5
380	medicina	ENFERMEDADES INFECCIOSAS	5
381	medicina	EPIDEMIOLOGIA Y	5
382	medicina	MEDICINA BASADA	5
383	medicina	EN LA EVIDENCIA	5
384	medicina	MEDICINA BASADA	5
385	medicina	EN LA EVIDENCIA	5
386	medicina	EPIDEMIOLOGIA Y	5
387	medicina	MEDICINA BASADA	5
388	medicina	EN LA EVIDENCIA	5
389	medicina	EPIDEMIOLOGIA Y	5
390	medicina	MEDICINA BASADA	5
391	medicina	EN LA EVIDENCIA	5
392	medicina	EPIDEMIOLOGIA Y	5
393	medicina	MEDICINA BASADA	5
394	medicina	EN LA EVIDENCIA	5
395	medicina	SOCIOLOGIA MEDICA	6
396	medicina	SOCIOLOGIA MEDICA	6
397	medicina	SOCIOLOGIA MEDICA	6
398	medicina	SOCIOLOGIA MEDICA	6
399	medicina	SOCIOLOGIA MEDICA	6
400	medicina	SOCIOLOGIA MEDICA	6
401	medicina	SOCIOLOGIA MEDICA	6
402	medicina	SOCIOLOGIA MEDICA	6
403	medicina	SOCIOLOGIA MEDICA	6
404	medicina	SOCIOLOGIA MEDICA	6
405	medicina	SOCIOLOGIA MEDICA	6
406	medicina	SOCIOLOGIA MEDICA	6
407	medicina	SOCIOLOGIA MEDICA	6
408	medicina	SOCIOLOGIA MEDICA	6
409	medicina	SOCIOLOGIA MEDICA	6
410	medicina	SOCIOLOGIA MEDICA	6
411	medicina	SOCIOLOGIA MEDICA	6
412	medicina	SOCIOLOGIA MEDICA	6
413	medicina	SOCIOLOGIA MEDICA	6
414	medicina	SOCIOLOGIA MEDICA	6
415	medicina	BIOETICA APLICADA I	6
416	medicina	BIOETICA APLICADA I	6
417	medicina	BIOETICA APLICADA I	6
418	medicina	BIOETICA APLICADA I	6
419	medicina	BIOETICA APLICADA I	6
420	medicina	BIOETICA APLICADA I	6
421	medicina	BIOETICA APLICADA I	6
422	medicina	BIOETICA APLICADA I	6
423	medicina	BIOETICA APLICADA I	6
424	medicina	BIOETICA APLICADA I	6
425	medicina	BIOETICA APLICADA I	6
426	medicina	BIOETICA APLICADA I	6
427	medicina	BIOETICA APLICADA I	6
428	medicina	BIOETICA APLICADA I	6
429	medicina	BIOETICA APLICADA I	6
430	medicina	BIOETICA APLICADA I	6
431	medicina	BIOETICA APLICADA I	6
432	medicina	BIOETICA APLICADA I	6
433	medicina	BIOETICA APLICADA I	6
434	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
435	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
436	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
437	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
438	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
439	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
440	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
441	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
442	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
443	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
444	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
445	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
446	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
447	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
448	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
449	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
450	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
451	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
452	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
453	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
454	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
455	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
456	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
457	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
458	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
459	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
460	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
461	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
462	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
463	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
464	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
465	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
466	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
467	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
468	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
469	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
470	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
471	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
472	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
473	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
474	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
475	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
476	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
477	medicina	NEUROCIENCIA CLINICA	6
478	medicina	NEUROCIENCIA CLINICA	6
479	medicina	NEUROCIENCIA CLINICA	6
480	medicina	NEUROCIENCIA CLINICA	6
481	medicina	NEUROCIENCIA CLINICA	6
482	medicina	NEUROCIENCIA CLINICA	6
483	medicina	NEUROCIENCIA CLINICA	6
484	medicina	NEUROCIENCIA CLINICA	6
485	medicina	NEUROCIENCIA CLINICA	6
486	medicina	NEUROCIENCIA CLINICA	6
487	medicina	NEUROCIENCIA CLINICA	6
488	medicina	NEUROCIENCIA CLINICA	6
489	medicina	NEUROCIENCIA CLINICA	6
490	medicina	NEUROCIENCIA CLINICA	6
491	medicina	NEUROCIENCIA CLINICA	6
492	medicina	NEUROCIENCIA CLINICA	6
493	medicina	NEUROCIENCIA CLINICA	6
494	medicina	NEUROCIENCIA CLINICA	6
495	medicina	NEUROCIENCIA CLINICA	6
496	medicina	NEUROCIENCIA CLINICA	6
497	medicina	NEUROCIENCIA CLINICA	6
498	medicina	NEUROCIENCIA CLINICA	6
499	medicina	NEUROCIENCIA CLINICA	6
500	medicina	NEUROCIENCIA CLINICA	6
