id	internalId	name	year	edition	obligatory	copies
1354	0	Filosofía y teorías de las Ciencias Sociales	1999	NULL	Dolmen Ediciones	OBLIGATORIA	0
1355	19460-4867	Teorìa del conocimiento	1991	NULL	Colecciòn Austral	OBLIGATORIA	5
1356	0	La Filosofía de la Educación	1979	NULL	Fondo de Cultura Económica	OBLIGATORIA	0
1357	21720-26792	Los siete saberes necesarios para la educación del futuro	2016	NULL	Paidos, Buenos Aires	OBLIGATORIA	6
1358	0	La Filosofía como arma de la Revolución	1974	NULL	Siglo XXI Editores	COMPLEMENTARIA	0
1359	0	Ideología y Curriculum	1986	NULL	Editorial Akal	COMPLEMENTARIA	0
1360	0	Capital cultural, escuela y espacio social	2003	NULL	Editorial Siglo XXI	COMPLEMENTARIA	0
1361	10203	Diccionario de Filosofía	1995	NULL	Editorial Herder	COMPLEMENTARIA	1
1362	0	Filosofía de la Educación. Hacia una Pedagogía para América Latina	1993	NULL	Universidad Nacional Autónoma de México	COMPLEMENTARIA	0
1363	1706	Filosofìa de la Educación	1990	NULL	Editorial Humanitas	COMPLEMENTARIA	4
1364	1382	Sociología y Filosofía	0	NULL	Zigzag	COMPLEMENTARIA	1
1365	21947	Diccionario de Filosofía	1994	NULL	Ariel	COMPLEMENTARIA	4
1366	0	Pedagogía de los sueños posibles	2015	NULL	Siglo XXI	COMPLEMENTARIA	0
1367	5074	Esbozo para una historia de la Filosofía	1979	NULL	Dionysios	COMPLEMENTARIA	1
1368	5074	¿Por qué es científica la ciencia?	2016	Impresia Ibérica		COMPLEMENTARIA	1
1369	0	El miedo a la libertad.	1965	NULL	Paidos	COMPLEMENTARIA	1
1370	0	Introducción a la historia de la Filosofía	2009	NULL	Gradifco	COMPLEMENTARIA	0
1371	0	La Filosofía	1970	Fondo de cultura económica	0	COMPLEMENTARIA	0
1372	0	Introducciòn a la Filosofìa. Biblioteca Argentina de Filosofìa	1950	NULL	Club de Lectores	COMPLEMENTARIA	0
1373	0	Algunos temas de la Filosofía Educacional de don Valentin Letelier	0	NULL	Universitaria	COMPLEMENTARIA	0
1374	0	Qué es la Filosofía de la Educación	2004	NULL	Trillas	COMPLEMENTARIA	0
1375	11094	El concepto de Educación	1969	NULL	Paidos	COMPLEMENTARIA	9
1376	19516	Principios elementales de la Filosofía	2013	NULL	Brontes, S.L	COMPLEMENTARIA	1
1377	10964	Ética para Amador	2000	NULL	Planeta,S.A.	COMPLEMENTARIA	1
1378	0	La ética protestante y el espíritu del capitalismo	2012	NULL	Brontes	COMPLEMENTARIA	0
1379	0	Método de Comprensión Lectora	2014	NULL	Catalonia Ltda	COMPLEMENTARIA	0
1380	15620	Acuarelas	2000	NULL	Parramón.	OBLIGATORIA	3
1381	14513	Pintando a la acuarela	1998	NULL	Barcelona: CEAC	OBLIGATORIA	1
1382	5562	Historia del arte	1992	NULL	Alianza.	OBLIGATORIA	1
1383	14792	Curso básico de técnicas de dibujo y pintura	1990	NULL	Idea Books	OBLIGATORIA	6
1384	12228	Ejercicios Parramon	1998	NULL	Parramon	COMPLEMENTARIA	4
1385	10598	Cómo aprender a hablar en público	1994	NULL	Magisterio del Río de la Plata	OBLIGATORIA	1
1386	16247	Música para fonoaudiólogos	1999	NULL	EUDEBA	NO INDICA	1
1387	11915	Como educar la comunicación oral	1992	NULL	Ceac	NO INDICA	1
1388	14003	Educación de la Voz: Principios fundamentales de Ortofonía	1996	NULL	Aljibe	NO INDICA	1
1389	26162	Recursos para la formación de profesores de educación básica	2014	NULL	SM Chile	OBLIGATORIA	5
1390	0	Geometría	1998	NULL	Addison Wesley	OBLIGATORIA	0
1391	26162	Geometría Colección ReFIP: Recursos para la formación de profesores de educación básica	2014	NULL	SM Chile	OBLIGATORIA	5
1392	0	Geometría	1998	NULL	Addison Wesley	OBLIGATORIA	0
1393	0	Cómo desarrollar el pensamiento lógico matemático	1988	NULL	Universitaria	OBLIGATORIA	0
1394	25976	Didáctica de las Matemáticas para Maestros de Educación Primaria	2008	NULL	Síntesis	OBLIGATORIA	3
1395	22504	Didáctica de la Matemática para Primaria	2005	NULL	Pearson	OBLIGATORIA	3
1396	0	Matemáticas para maestros de Educación Primaria	2011	NULL	Pirámides	OBLIGATORIA	0
1397	25925	El lugar de los problemas en la clase de Matemática	2011	NULL	Novedades Educativas.	COMPLEMENTARIA	3
1398	26901	Enseñanza y aprendizaje de las matemáticas en Educación Primaria	0	NULL	0	COMPLEMENTARIA	4
1399	5272	Geometría: aprendizaje y juego	1992	NULL	Santiago: Universidad Católica de Chile	COMPLEMENTARIA	1
1400	20957-12519	Discurso constructivista sobre las tecnologías	1998	NULL	Cooperativa Editorial Magisterio  Bogotá.	OBLIGATORIA	2
1401	23821	Competencias en la educación superior: Políticas hacia la calidad	2006	NULL	Ecoe Ediciones  Bogotá	OBLIGATORIA	1
1402	21636	Cómo desarrollar las competencias en clase	2006	NULL	Editorial Sb, reimp. Argentina	OBLIGATORIA	1
1403	20869	Aprendizaje basado en competencias: una propuesta para la evaluación de las competencias	2007	NULL	Ediciones Mensajero : Universidad de Deusto, Bilbao	COMPLEMENTARIA	1
1404	4717	El adolescente de 10 a 16 años	1971	NULL	Paidos, buenos aires.	OBLIGATORIA	1
1405	2135	Orientación y Desarrollo Afectivo	1993	NULL	Coprim. Chile.	OBLIGATORIA	2
1406	4748-23143	Psicologia del desarrollo, de la infancia a la adolescencia	2009	NULL	Santa Fe de Bogotá, Mc Graw-Hill.	OBLIGATORIA	8
1407	18517	Convivencia escolar y calidad de educación	2003	NULL	Ministerio de educación. Chile	OBLIGATORIA	4
1408	1933	Psicología del Aprendizaje Infantil	1978	NULL	Kopetusz, Buenos Aires.	OBLIGATORIA	1
1409	11571	Adolescencia tiempo de decisiones. Manual para trabajar con adolescentes	1998	NULL	Mediterráneo. Santiago, chile.	OBLIGATORIA	1
1410	1842	Fundamentos del Aprendizaje	1976	NULL	Edición Abierta, Santillana, Madrid.	OBLIGATORIA	3
1411	22613	Familia y valores. Escuela para padres, la hora del encuentro	1998	NULL	Editorial Magisterio. Bogotá.	COMPLEMENTARIA	4
1412	11252	Cómo desarrollar el pensamiento lógico matemático	1988	NULL	Santiago Chile: Universitaria	OBLIGATORIA	1
1413	26572	Aritmética para padres y madres: Un libro para adultos sobre la matemática escolar	2012	NULL	Santiago, Chile : Academia Chilena de Ciencias. Universitaria.	OBLIGATORIA	20
1414	25976	Didáctica de la matemática en la educación primaria	2008	NULL	Madrid : Síntesis	OBLIGATORIA	3
1415	26133	Números. Colección ReFIP: Recursos para la formación de profesores de educación básica	2014	NULL	Ediciones SM Chile. Santiago, Chile. 2014.	OBLIGATORIA	5
1416	22022	Matemática recreativa en el aula	2006	NULL	Mexico: Alfaomega.	COMPLEMENTARIA	3
1417	26813	Didáctica de las matemáticas para maestros de Educación Primaria	0	NULL	0	COMPLEMENTARIA	2
1418	1959	Cómo enseñar matemática en Educación Básica	1981	NULL	Santiago, Chile : Universitaria	COMPLEMENTARIA	2
1419	26876	Inventar problemas para desarrollar la competencia matemática	2015	NULL	Madrid : La Muralla	COMPLEMENTARIA	4
1420	24537	Matemática emocional: Los afectos en el aprendizaje matemático	2011	NULL	Madrid : Narcea	COMPLEMENTARIA	2
1421	10515	Vida, números y formas	1999	NULL	Santiago, Chile: Ministerio de Educación.	COMPLEMENTARIA	2
1422	26569	Didáctica de las matemáticas: en educación infantil	2016	NULL	La Rioja : Universidad Internacional de la Rioja	COMPLEMENTARIA	2
1423	26600	Matemáticas en la escuela primaria: Números naturales y decimales con niños y adultos	2013	NULL	0	COMPLEMENTARIA	7
1424	26603	Matemáticas en la escuela primaria: Saberes y conocimientos de niños y docentes	2013	NULL	Buenos Aires: Paidós.	COMPLEMENTARIA	7
1425	25987	Matemáticas para maestros de Educación Primaria	2011	NULL	Madrid: Ediciones Pirámides	COMPLEMENTARIA	3
1426	22504	Didáctica de las matemáticas para primaria.	2003	NULL	Madrid.	COMPLEMENTARIA	3
1427	13636	Resolver problemas: estrategias: unidades para desarrollar el razonamiento matemático	1999	NULL	0	COMPLEMENTARIA	2
1428	11168	Método elemental de guitarra: Las canciones más populares	0	NULL	0	OBLIGATORIA	1
1429	11207	Método de guitarra chilena	1996	NULL	Santiago, Chile. Universitaria	OBLIGATORIA	6
1430	4481	Aprenda a tocar guitarra con las hermosas canciones de hoy y siempre	1997	1	México. Grijalbo	OBLIGATORIA	1
1431	14607	Psicología y educación. Realizaciones y tendencias actuales en la investigación y en la práctica: axtas de las II jornadas internalizaciones de psicología y educación	1987	NULL	Visor, Madrid	OBLIGATORIA	1
1432	13136	Tecnología Educacional	1993	NULL	Paidós, Barcelona.	OBLIGATORIA	1
1433	13032	Psicologia Educativa	1998	NULL	Trillas; México.	OBLIGATORIA	1
1434	15001	Actos de significado: más allá de la revolución cognitiva	1998	NULL	Alianza, Madrid.	OBLIGATORIA	1
1435	15504	Introducción a la Psicología Cognitiva	1998	NULL	AIQUE, Buenos Aires.	OBLIGATORIA	1
1436	16240	Procesos de enseñanza y aprendizaje	1998	NULL	AIQUE, Madrid.	OBLIGATORIA	1
1437	21800	Constructivismo en el aula, edit. Grao	2002	3	Barcelona, Aprendizaje escolar y construcción del conocimiento.	OBLIGATORIA	6
1438	22513	Desarrollo Psicológico y Educación	1995	NULL	Alianza	OBLIGATORIA	10
1439	11795	The Challenge of Problem Based Learning	1998	NULL	Kage Page, USA.	OBLIGATORIA	2
1440	10887	Psicología Educativa contemporánea	1986	NULL	Mc Graw Hill, Mexico.	OBLIGATORIA	6
1441	22493	Estructura de la mente: La teoría de las inteligencias múltiples	1995	NULL	Fondo de cultura económica, México.	OBLIGATORIA	1
1442	12262	Programas de Integración: Estudio de caso de integración de alumnos con necesidades especiales	1989	NULL	Siglo XXI de España; España.	OBLIGATORIA	1
1443	21829	Psicología Educativa para la enseñanza eficaz	2000	NULL	México: International Thomson Edits.	OBLIGATORIA	2
1444	16080	Psicología cognitiva	2000	NULL	McGraw-Hill, Mexico.	OBLIGATORIA	1
1445	21038	Métodos de Investigación en Ciencias Humanas y Sociales	2003	NULL	Madrid: International Thompson Editores.	OBLIGATORIA	3
1446	11882	El ambiente de aprendizaje: Diseño y Organización	1990	NULL	Morata, Madrid.	OBLIGATORIA	2
1447	14356-13137	Pensamiento, resolución de problemas y cognición	1986	NULL	Paidos, Barcelona.	OBLIGATORIA	2
1448	2570-11854	Constructivismo y Educación	1992	NULL	Trans Lo Blanch; Valencia.	OBLIGATORIA	2
1449	11746	Corrientes Constructivistas	1994	NULL	Magisterio, Colombia.	OBLIGATORIA	3
1450	10997	La Educación según Rogers	1986	NULL	Narcea, Madrid.	OBLIGATORIA	2
1451	10993	Teorías Cognitivas del Aprendizaje	1997	NULL	Morata, Madrid.	OBLIGATORIA	5
1452	27163	El poder de la Evaluación en el Aula	2017	NULL	Santiago de Chile: Ediciones Universidad Católica.	OBLIGATORIA	4
1453	0	Diez ideas claves. Evaluar para aprender	2007	NULL	Barcelona: Grao	COMPLEMENTARIA	0
1454	4267	Gramática de la Lengua Española	2004	NULL	Madrid: Espasa Calpe.	OBLIGATORIA	7
1455	8173	Comunicación estudio del Lenguaje	1980	NULL	Madrid: M. Fernández y Cía., S.A.	OBLIGATORIA	4
1456	13414	Lenguaje Integrado II	1998	NULL	Santiago: Ministerio de Educación de Chile.	OBLIGATORIA	1
1457	4382	Gramática Moderna de la Lengua Española	2001	10	Madrid: M. Fernández y Cía., S.A	COMPLEMENTARIA	1
1458	16918	Evaluación de los Aprendizajes	2000	NULL	Santiago: Ministerio de Educación de Chile.	COMPLEMENTARIA	1
1459	26130	Datos y Azar. ReFIP Matemática. Recursos para la Formación Inicial de Profesores de Educación Básica	2014	NULL	Santiago de Chile: Ediciones SM.	OBLIGATORIA	5
1460	26129	Álgebra. ReFIP Matemática. Recursos para la Formación Inicial de Profesores de Educación Básica	2013	NULL	Santiago: Ediciones SM.	OBLIGATORIA	5
1461	2207	Probabilidad y estadística	1982	NULL	México: MCGraw-Hill.	COMPLEMENTARIA	7
1462	26133	Números. ReFIP Matemática. Recursos para la Formación Inicial de Profesores de Educación Básica	2013	NULL	Santiago de Chile: S.M. Ediciones.	COMPLEMENTARIA	5
1463	26162	Geometría. Colección ReFIP: Recursos para la formación de profesores de educación básica	2014	NULL	SM Chile. Santiago, Chile.	COMPLEMENTARIA	5
1464	13072	Las relaciones interpersonales: manual del animador	1991	NULL	Barcelona. Herder.	OBLIGATORIA	1
1465	2868	Introducción a la psicología de la comunicación: textos y ejercicios	1995	NULL	Universidad católica de Chile.	OBLIGATORIA	4
1466	22635	Educación socioafectiva: 150 actividades para conocerse, comunicarse y aprender de los conflictos Vol. 7	2005	NULL	Narcea Ediciones.	OBLIGATORIA	1
1467	9007	La inteligencia emocional	1996	NULL	Buenos Aires: Javier Vergara Editor	OBLIGATORIA	2
1468	21107	Job satisfaction. Social Psychology and Organizational Behavior	1984	NULL	0	OBLIGATORIA	4
1469	9967	Su inteligencia emocional: Aprenda a incrementarla y a usarla	1998	NULL	Barcelona: Grijalbo.	OBLIGATORIA	1
1470	22758	CNV comunicación no-verbal: cómo la inteligencia emocional se expresa a tráves de los gestos	2012	NULL	Ediciones Granica SA.	OBLIGATORIA	3
1471	11153	La educación emocional	1998	NULL	Buenos Aires: Javier Vergara Editor	OBLIGATORIA	1
1472	8967-25111	El darse cuenta: sentir, imaginar, vivenciar: ejercicios y experimentos en terapia gestáltica. In El darse cuenta: sentir, imaginar, vivenciar: ejercicios y experimentos en terapia gestáltica	1971	NULL	0	OBLIGATORIA	3
1473	1288	Taxonomía de los objetivos de la educación: la clasificación de las metas educacionales	1974	NULL	El Ateneo. Buenos Aires.	OBLIGATORIA	5
1474	13990	Introducción a la ética profesional	1998	NULL	Universidad de Concepción. Chile.	OBLIGATORIA	1
1475	11177	La organización escolar: Contexto y texto de actuación	1996	NULL	La Muralla. Madrid	OBLIGATORIA	1
1476	11663	Organización escolar y gestión de centros educativos	1997	NULL	Aljibe. Málaga	OBLIGATORIA	1
1477	3318	Didáctica de la enseñanza globalizada	1993	NULL	Universidad Austral. Facultad de Filosofía y Humanidades. Chile.	OBLIGATORIA	1
1478	2835	El rol docente: un enfoque psicosocial	1993	NULL	Muñoz Moya y Montraveta editores de Colombia Ltda., Sevilla	OBLIGATORIA	1
1479	11168	Método elemental de guitarra: Las canciones más populares en América Latina	1997	1	México. Grijalbo	NO INDICA	1
1480	11207	Método de guitarra chilena	1996	NULL	Santiago, Chile. Universitaria	NO INDICA	6
1481	4481	Aprenda a tocar guitarra con las hermosas canciones de hoy y siempre	1989	NULL	Santiago, Chile. Zig-Zag	NO INDICA	1
1482	18517	Convivencia escolar y de calidad de educación	2003	NULL	Chile. Ministerio de Educación	OBLIGATORIA	4
1483	2135	Orientación y Desarrollo Afectivo	1993	NULL	Chile. Coprim.	OBLIGATORIA	2
1484	22613	Familia y Valores: Escuela para padres, la hora del encuentro	1998	NULL	Bogota. Editorial magisterio.	OBLIGATORIA	4
1485	11252	Cómo desarrollar el pensamiento lógico matemático	1988	NULL	Santiago Chile: Universitaria	OBLIGATORIA	1
1486	25976	Didáctica de la Matemática en Educación Primaria	2016	NULL	Madrid: Paraninfo.	OBLIGATORIA	3
1487	22504	Didáctica de la Matemática para Primaria	2005	NULL	Madrid: Pearson	OBLIGATORIA	3
1488	25987	Matemáticas para maestros de Educación Primaria	2011	NULL	Madrid: Pirámides.	OBLIGATORIA	3
1489	25925	El lugar de los problemas en la clase de Matemática	2011	NULL	Buenos Aires: Novedades Educativas.	COMPLEMENTARIA	3
1490	26130	Datos y Azar. ReFIP Matemática. Recursos para la Formación Inicial de Profesores de Educación Básica	2014	NULL	Santiago de Chile: Ediciones SM.	COMPLEMENTARIA	5
1491	26129	Álgebra. ReFIP Matemática. Recursos para la Formación Inicial de Profesores de Educación Básica	2013	NULL	Santiago: Ediciones SM.	COMPLEMENTARIA	5
1492	0	Botánica--Atlas	1998	NULL	Barcelona: Cultural.	OBLIGATORIA	0
1493	10697	Las plantas y el ecosistema	1970	NULL	México: Herrero hermanos sucesores	OBLIGATORIA	1
1494	1009	Tratado de botánica	1972	NULL	México: compañía editorial continental	OBLIGATORIA	4
1495	11145	Biología	1996	8	México: McGraw Hill Iberoamericana	OBLIGATORIA	8
1496	24549	Ecojuegos: Actividades recreativas y educativas con la ecología	2006	NULL	Buenos Aires: Bonum	OBLIGATORIA	2
1497	5098-22516-25115-25859-28759	Metodología de la Investigación, las rutas cuantitativa, cualitativa y mixta	2018	NULL	McGraw-Hill, Interamericana Editores, S.A. México.	COMPLEMENTARIA	18
1498	0	Invitación a la biología	1996	5	Madrid: Editorial médica Panamericana	COMPLEMENTARIA	0
1499	2667	Biología	1986	4	Buenos Aires: Addison-Wesley Iberoamericana	COMPLEMENTARIA	5
1500	18633	Biología	1997	4	México: McGraw Hill Iberoamericana	COMPLEMENTARIA	1
1501	2589	Flora de los Ángeles de Coquimbo: cordillera de dona Ana	1994	NULL	La Serena: Ediciones Universidad de la Serena	COMPLEMENTARIA	2
1502	20957-12519	Discurso constructivista sobre las tecnologías	1998	NULL	Cooperativa Editorial Magisterio Bogotá.	OBLIGATORIA	1
1503	23821	Competencias en la educación superior : Políticas hacia la calidad	2006	NULL	Ecoe Ediciones  Bogotá	OBLIGATORIA	1
1504	21636	Cómo desarrollar las competencias en clase	2006	NULL	Editorial Sb, reimp. Argentina	OBLIGATORIA	1
1505	20869	Aprendizaje basado en competencias : una propuesta para la evaluación de las competencias	2007	NULL	Mensajero : Universidad de Deusto, Bilbao	COMPLEMENTARIA	1
1506	1288	Taxonomía de los objetivos de la educación: la clasificación de las metas educacionales	1974	NULL	El Ateneo. Buenos Aires.	OBLIGATORIA	5
1507	13990	Introducción a la ética profesional	1998	NULL	Universidad de Concepción. Chile.	OBLIGATORIA	1
1508	21351	Tecnologías de la información y comunicación para la formación de docentes	2005	NULL	Pirámide. Madrid.	OBLIGATORIA	1
1509	11177	La organización escolar: Contexto y texto de actuación	1996	NULL	La Muralla. Madrid.	OBLIGATORIA	1
1510	11663	Organización escolar y gestión de centros educativos	1997	NULL	Aljibe. Málaga.	OBLIGATORIA	1
1511	3318	Didáctica de la enseñanza globalizada	1993	NULL	Universidad Austral. Facultad de Filosofía y Humanidades. Chile.	OBLIGATORIA	1
1512	2835	El rol docente: un enfoque psicosocial	1993	NULL	Muñoz Moya y Montraveta editores de Colombia Ltda., Sevilla.	OBLIGATORIA	1
1513	23970	Las TIC y el desarrollo de las competencias básicas: Una propuesta para educación primaria	2009	NULL	MAD, S.L. Alcalá de Guadaíra, Sevilla.	OBLIGATORIA	1
1514	16485	Elementos de ética profesional	2001	NULL	0	OBLIGATORIA	17
1515	1253	Introducción a Piaget, Pensamiento, Aprendizaje, Enseñanza	1982	NULL	Ediciones Fondo Educativo Interamericano. México.	COMPLEMENTARIA	13
1516	13146	Trastornos del lenguaje	1988	NULL	Editorial Paidós Ibérica	COMPLEMENTARIA	3
1517	25850	Estrategias para la enseñanza de la lectura	2005	NULL	0	OBLIGATORIA	3
1518	22649	La lectura: teoría, evaluación y desarrollo	2006	NULL	Editorial Andrés Bello. Chile.	OBLIGATORIA	1
1519	22505-2323	Madurez Escolar: manual de evaluación y desarrollo de las funciones básicas para el aprendizaje escolar	2007	NULL	Editorial Andrés Bello. Chile.	OBLIGATORIA	12
1520	22365-10411	Lectura correctiva y remedial	2009	NULL	Editorial Andrés Bello. Chile.	OBLIGATORIA	2
1521	22412	Conciencia fonológica y aprendizaje de la lectura: teoría, evaluación e intervención	2007	NULL	Madrid.	OBLIGATORIA	1
1522	0	Enseñar a leer y escribir en educación inicial	2016	NULL	0	OBLIGATORIA	0
1523	0	La escritura: cómo conseguir un buen grafismo. Prevención y atención de sus dificultades en el aula	2015	NULL	0	OBLIGATORIA	0
1524	0	El Iingreso a la escritura y a las culturas de lo escrito	2014	NULL	España, siglo XXI	OBLIGATORIA	0
1525	22635	Educación socioafectiva: 150 actividades para conocerse, comunicarse y aprender de los conflictos (Vol. 7)	2005	NULL	Narcea Ediciones.	OBLIGATORIA	1
1526	21985	Emociones y educación. Qué son y cómo intervenir desde la escuela	2007	2	Barcelona: Graó.	OBLIGATORIA	1
1527	25923	Inteligencia emocional en educación	2015	NULL	Madrid: Síntesis	OBLIGATORIA	2
1528	26148	Educación para la ciudadanía. El enfoque de las competencias emocionales	2008	NULL	0	OBLIGATORIA	3
1529	22758	CNV comunicación no-verbal: cómo la inteligencia emocional se expresa a tráves de los gestos	2012	NULL	Ediciones Granica SA.	OBLIGATORIA	3
1530	25111-8967	El darse cuenta: sentir, imaginar, vivenciar: ejercicios y experimentos en terapia gestáltica	1971	NULL	0	OBLIGATORIA	4
1531	22502-16049	Creo en ti: La construcción de la autoestima en el contexto escolar Programa de mejoramiento de la calidad de las escuelas básicas de sectores pobres	2001	NULL	Santiago: Dolmen Educación.	OBLIGATORIA	2
1532	9967	Su inteligencia emocional: Aprenda a incrementarla y a usarla	1998	NULL	Barcelona: Grijalbo.	OBLIGATORIA	1
1533	0	Marco para la Buena Enseñanza	2008	NULL	Santiago: Maval Limitada.	COMPLEMENTARIA	0
1534	0	Nuevas Perspectivas sobre los Procesos de Lectura y Escritura	2002	NULL	Siglo XXI, México.	OBLIGATORIA	0
1535	21511	Curso de Redacción: Teoría y Práctica de la Composición y del Estilo	2006	NULL	Thompson – Paraninfo, Madrid.	OBLIGATORIA	4
1536	1465-1722	Didáctica de la Lengua Materna	1983	NULL	Universidad Austral de Chile, Valdivia	OBLIGATORIA	4
1537	12093	Diccionario de Construcción y Régimen de la Lengua Castellana	1998	NULL	Herder, Barcelona.	OBLIGATORIA	8
1538	4382	Gramática Moderna de la Lengua Española	2001	10	M. Fernández y Cía., S.A., Madrid.	OBLIGATORIA	1
1539	0	Diccionario de ensayistas	1954	NULL	Madrid	COMPLEMENTARIA	0
1540	0	Del sentimiento trágico de la vida	1913	NULL	Madrid	COMPLEMENTARIA	0
1541	15779	Informática Educativa	2000	NULL	Universitaria.	OBLIGATORIA	1
1542	3552	Final del Juego	1986	NULL	Planeta	OBLIGATORIA	2
1543	3453	Antología esencial	1971	NULL	Losada	OBLIGATORIA	1
1544	3159	El llano en llamas	1969	NULL	Fondo de Cultura Económica	OBLIGATORIA	1
1545	14184	Antología Poética	0	NULL	0	OBLIGATORIA	1
1546	21018	Cómo Elaborar mapas Conceptuales - Aprendizaje significativo y globalizado	2006	NULL	Rosario: Homo Sapiens Ediciones	COMPLEMENTARIA	5
1547	2957	Introducción a la filosofía de la ciencia	1973	NULL	Madrid: Alianza.	OBLIGATORIA	1
1548	3895	Metodología de la investigación	0	NULL	0	OBLIGATORIA	5
1549	5098-22516-25115-25859-28759	Metodología de la investigación	1991	NULL	0	OBLIGATORIA	34
1550	14923	Técnicas cualitativas de investigación social : reflexión metodológica y práctica profesional	1999	NULL	Por Valles	OBLIGATORIA	8
1551	26526	Introducción al pensamiento complejo	0	NULL	0	OBLIGATORIA	24
1552	24837-2921	La investigación científica	1967	NULL	Barcelona: Editorial Ariel. (Capítulo 1)	OBLIGATORIA	8
1553	2939	La ciencia: su método y su filosofía	1978	NULL	Buenos Aires: Edic. Siglo XX. Pág. 9-68.	OBLIGATORIA	8
1554	21018	Cómo Elaborar mapas Conceptuales - Aprendizaje significativo y globalizado	2006	NULL	Rosario: Homo Sapiens Ediciones.	COMPLEMENTARIA	5
1555	0	Tradición y enfoques en la investigación cualitativa	1996	NULL	México: Ediciones Aljibe, S. L. (Capítulo 2, 3 y 4)	COMPLEMENTARIA	0
1556	26349-15808	Sobre un concepto histórico de ciencia: De la epistemología actual a la dialéctica	0	NULL	0	COMPLEMENTARIA	10
1557	0	Diseños de investigaciones	1993	NULL	España: McGraw-Hill	COMPLEMENTARIA	0
1558	13026	Disfrutar haciendo música	1996	NULL	Madrid, España. Narcea	OBLIGATORIA	2
1559	22339	La transformación de la formación docente: desde las tradicionales prácticas a las nuevas ayudantías	2002	NULL	Espacio.	OBLIGATORIA	2
1560	16485	Elementos de ética profesional	2001	NULL	0	OBLIGATORIA	17
1561	21351	Tecnologías de la información y comunicación para la formación de docentes	2005	NULL	Pirámide	COMPLEMENTARIA	1
1562	13990	Introducción a la ética profesional	1998	NULL	Universidad de Concepción. Chile.	COMPLEMENTARIA	1
1563	1288	Taxonomía de los objetivos de la educación: la clasificación de las metas educacionales	1974	NULL	El Ateneo. Buenos Aires.	COMPLEMENTARIA	5
1564	23970	Las TIC y el desarrollo de las competencias básicas: Una propuesta para educación primaria	2009	NULL	Alcalá de Guadaíra	COMPLEMENTARIA	1
1565	3318	Didáctica de la enseñanza globalizada	1993	NULL	Universidad Austral. Facultad de Filosofía y Humanidades. Chile.	COMPLEMENTARIA	1
1566	14244	Enseñar lengua	2003	NULL	0	OBLIGATORIA	1
1567	25701	Pruebas de Dominio Lector, Fundación Educacional Arauco	2017	NULL	Santiago, Chile: Ediciones UC.	OBLIGATORIA	5
1568	27189	Gramática para Profesores	2018	NULL	Santiago, Chile: Ediciones UC.	OBLIGATORIA	4
1569	25698	Psicología del Lenguaje	2016	NULL	Santiago, Chile: Ediciones UC.	OBLIGATORIA	5
1570	6995-26597-28897	Quimica	0	NULL	0	OBLIGATORIA	62
1571	20957-12519	Discurso constructivista sobre las tecnologías	1998	NULL	Cooperativa Editorial Magisterio	OBLIGATORIA	3
1572	23821	Competencias en la educación superior: Políticas hacia la calidad	2006	NULL	Ecoe Ediciones	OBLIGATORIA	1
1573	21636	Cómo desarrollar las competencias en clase	2006	NULL	Editorial Sb, reimp. Argentina	OBLIGATORIA	1
1574	20869	Aprendizaje basado en competencias: una propuesta para la evaluación de las competencias	2007	NULL	Ediciones Mensajero: Universidad de Deusto, Bilbao	COMPLEMENTARIA	1
1575	1288	Taxonomía de los objetivos de la educación: la clasificación de las metas educacionales	1974	NULL	El Ateneo	OBLIGATORIA	5
1576	21351	Tecnologías de la información y comunicación para la formación de docentes	2005	NULL	Pirámide. Madrid.	OBLIGATORIA	1
1577	13990	Introducción a la ética profesional	1998	NULL	Universidad de Concepción. Chile.	OBLIGATORIA	1
1578	11177	La organización escolar: Contexto y texto de actuación	1996	NULL	La Muralla. Madrid	OBLIGATORIA	1
1579	11663	Organización escolar y gestión de centros educativos	1997	NULL	Aljibe. Málaga	OBLIGATORIA	1
1580	16485	Elementos de ética profesional	2001	NULL	0	OBLIGATORIA	17
1581	3318	Didáctica de la enseñanza globalizada	1993	NULL	Universidad Austral	OBLIGATORIA	1
1582	2835	El rol docente: un enfoque psicosocial	1993	NULL	Muñoz Moya y Montraveta editores de Colombia Ltda., Sevilla	OBLIGATORIA	1
1583	23970	Las TIC y el desarrollo de las competencias básicas: Una propuesta para educación primaria	2009	NULL	MAD, S.L. Alcalá de Guadaíra	OBLIGATORIA	1
1584	3649	Métodos y Técnicas Cualitativas de Investigación en Ciencias Sociales	1995	NULL	Editorial Síntesis S.A, España.	OBLIGATORIA	19
1585	4442	La Investigación en educación	1994	NULL	Madrid: Ediciones Morata	OBLIGATORIA	9
1586	0	Algunas puntuaciones sobre epistemología y campos de problemáticas en Ciencias Sociales	1997	NULL	Veracruz – México.	OBLIGATORIA	0
1587	11706	Etnografía y diseño cualitativo en investigación educativa	1988	NULL	Madrid: Morata.	OBLIGATORIA	5
1588	1754	Estadística aplicada a la psicología y a la educación	0	NULL	Mc Graw Hill Latinoamericana S.A.	COMPLEMENTARIA	8
1589	5098-22516-25115-25859-28759	Metodología de la investigación	1998	NULL	McGraw-Hill Interamericana editores S. A.	OBLIGATORIA	34
1590	0	¿Cómo planificar la investigación?	1988	NULL	Acción. Barcelona: Laertes.	COMPLEMENTARIA	0
